,date,pfizer,moderna,astrazeneca
297,2020-03-09,0.2961927777777778,0.0,0.2961927777777778
298,2020-03-10,0.3707310077519379,0.0,0.3707310077519379
299,2020-03-11,0.1066075757575757,-0.1529916666666667,0.1066075757575757
300,2020-03-12,0.0,0.0,0.0
301,2020-03-13,0.1416279461279461,0.128,0.1416279461279461
302,2020-03-16,0.489985516605166,0.8012506540697674,0.489985516605166
303,2020-03-17,-0.001242549923195,0.424746329113924,0.7003000000000001
304,2020-03-18,0.0,0.0,0.47834171875
305,2020-03-19,-0.0367596385542168,0.0,0.0
306,2020-03-20,-0.252935453100159,0.0,-0.252935453100159
307,2020-03-23,0.1471307692307692,0.0,0.1471307692307692
308,2020-03-24,0.0,0.0,0.0
309,2020-03-25,0.6540356275303641,-0.0712063188831741,0.6540356275303641
310,2020-03-26,-0.030159405940594,0.0,0.8515999999999998
311,2020-03-27,0.0,0.0,0.0697630718954248
312,2020-03-30,0.0,0.3780755102040817,0.0
313,2020-03-31,0.6327010834236187,0.0091563025210084,0.0
314,2020-04-01,0.1748245410628019,0.0,0.0
315,2020-04-02,0.8974000000000002,0.3101114754098361,0.522281502209131
316,2020-04-03,0.0,0.8831999999999999,0.0
317,2020-04-06,0.3456945054945055,0.0,0.3456945054945055
318,2020-04-07,0.0,0.0,0.0
319,2020-04-08,-0.0143246376811593,0.0,0.0
320,2020-04-09,0.1573968881118881,-0.0507162162162162,0.0
321,2020-04-13,0.0,0.0,0.0
322,2020-04-14,0.1161872093023256,0.055116,0.0
323,2020-04-15,0.6210364434045041,0.0,0.6257455413062928
324,2020-04-16,-0.7830597849462366,0.0,-0.7830597849462366
325,2020-04-17,0.0,0.0,0.6679644859813083
326,2020-04-20,0.0,0.0,-0.0018906914893617
327,2020-04-21,0.0,0.0,0.0720335403726708
328,2020-04-22,0.0,0.0,0.2802018595041322
329,2020-04-23,0.0,0.0650885654885655,0.0
330,2020-04-24,0.0622364238410595,0.0,0.0622364238410595
331,2020-04-27,0.0,0.2646612704918032,0.0
332,2020-04-28,0.0,0.3181999999999999,0.2926822895891504
333,2020-04-29,0.0176613966261279,0.1207368421052631,0.0
334,2020-04-30,0.0585949344668792,0.4038837209302325,0.0734433142521649
335,2020-05-01,0.6962665470278775,0.12,0.0
336,2020-05-04,0.0,0.0,0.0249567961165048
337,2020-05-05,0.14163984,0.0,0.0
338,2020-05-06,-0.0032056338028168,-4.048582995951437e-05,0.0
339,2020-05-07,0.2695802023121387,0.0,0.2495710213776721
340,2020-05-08,0.252136416184971,0.0,0.122243170838823
341,2020-05-11,0.2047048929663608,0.0,0.0
342,2020-05-12,0.2309475409836065,0.4767,0.0
343,2020-05-13,0.3860699212598425,-0.1793523026315789,0.383893648208469
344,2020-05-14,0.6437529126213591,0.0258,0.0
345,2020-05-15,0.2463020853080568,0.0,0.3230213897937024
346,2020-05-18,0.4469511299435029,0.0,0.4469511299435029
347,2020-05-19,0.4247105545617173,0.452647461928934,0.0086999999999999
348,2020-05-20,-0.1557324007807417,0.0,0.0
349,2020-05-21,0.410034090909091,0.2142,0.410034090909091
350,2020-05-22,0.1211430538172716,0.1758322580645161,0.8402
351,2020-05-26,0.0,0.0,0.0
352,2020-05-27,0.7845130105900152,0.0,0.7845130105900152
353,2020-05-28,0.0,-0.1961216361679224,0.0
354,2020-05-29,0.0,0.0,0.1964135231316726
355,2020-06-01,0.2178304846938775,-0.6542613636363636,0.2178304846938775
356,2020-06-02,0.3331093670886076,0.5108877261613693,-0.7276000000000001
357,2020-06-03,0.7717,-0.002313407821229,0.1307525679758308
358,2020-06-04,0.0,0.0,0.0
359,2020-06-05,0.3978544642857143,-0.836,0.0
360,2020-06-08,0.0,0.128,0.0
361,2020-06-09,-0.1403147959183673,0.0,0.0
362,2020-06-10,0.2160065597667638,0.0,0.0
363,2020-06-11,0.3012538011695906,0.0,0.297028813559322
364,2020-06-12,0.4585705474171165,0.0,0.4585705474171165
365,2020-06-15,0.4395792052980132,0.0,0.0
366,2020-06-16,-0.0868732352941176,0.0,0.0
367,2020-06-17,0.0,0.0,0.0
368,2020-06-18,-0.7884765124153499,0.0,-0.7884765124153499
369,2020-06-19,0.011498188405797,0.0,0.1025589311506981
370,2020-06-22,0.200748249452954,0.0,0.200748249452954
371,2020-06-23,0.6189,0.2676272727272727,0.6189
372,2020-06-24,0.3775798039215687,0.9252,0.0
373,2020-06-25,0.1192005813953488,0.0,0.1192005813953488
374,2020-06-26,0.0,0.0,0.0
375,2020-06-29,0.0684434014547973,0.0,0.0376977579953841
376,2020-06-30,0.2406637227304715,-0.5994,0.1635922839506172
377,2020-07-01,-0.0771999999999999,0.0,0.5292311111111112
378,2020-07-02,0.3127736762481089,-0.0985711604095563,0.3081487077534791
379,2020-07-06,0.4237086053412463,0.0,0.0
380,2020-07-07,0.0,0.6807999999999998,0.0
381,2020-07-08,-0.013776179245283,0.1878022471910112,0.0
382,2020-07-09,0.5574000000000001,0.2162050847457627,0.0
383,2020-07-10,0.0,0.0,0.0
384,2020-07-13,0.2460528458213256,0.0,0.020628159457167
385,2020-07-14,0.2139668482490272,0.0,0.1429332589285714
386,2020-07-15,0.0,0.6589029844949663,0.5807703844208397
387,2020-07-16,0.0,0.0,0.0
388,2020-07-17,0.1707854271356784,0.0,0.1707854271356784
389,2020-07-20,0.0,0.3367352087912088,0.0
390,2020-07-21,0.0,0.0988901477832512,0.0
391,2020-07-22,-0.0797719696969696,0.3213854748603352,0.0
392,2020-07-23,0.6996790056042534,0.0,0.4213960975609756
393,2020-07-24,0.2485101376720901,0.0534793357933579,0.6779974683544303
394,2020-07-27,0.5719,0.0,0.0
395,2020-07-28,0.184203334334635,0.0,0.0138824434824434
